ID,Name,Department,GEO,Role,Rising_Star,Will_Relocate,Critical,Trending Perf,Talent_Level,Validated_Talent_Level,Percent_Remote,EMP_Sat_OnPrem_1,EMP_Sat_OnPrem_2,EMP_Sat_OnPrem_3,EMP_Sat_OnPrem_4,EMP_Sat_OnPrem_5,EMP_Sat_Remote_1,EMP_Sat_Remote_2,EMP_Sat_Remote_3,EMP_Sat_Remote_4,EMP_Sat_Remote_5,EMP_Engagement_1,EMP_Engagement_2,EMP_Engagement_3,EMP_Engagement_4,EMP_Engagement_5,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left_Company,CSR Factor,promotion_last_5years,sales,salary,Gender,LinkedIn_Hits,Emp_Work_Status2,Emp_Work_Status_3,Emp_Work_Status_4,Emp_Work_Status_5,Emp_Identity,Emp_Role,Emp_Position,Emp_Title,Women_Leave,Men_Leave,Emp_Competitive_1,Emp_Competitive_2,Emp_Competitive_3,Emp_Competitive_4,Emp_Competitive_5,Emp_Collaborative_1,Emp_Collaborative_2,Emp_Collaborative_3,Emp_Collaborative_4,Emp_Collaborative_5,Sensor_StepCount,Sensor_Heartbeat(Average/Min),Sensor_Proximity(1-highest/10-lowest)
6537,MORGANTI,Finance,Australia,Level 2-4,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,4,205,3,0,0,,0,technical,low,F,58,4,1,2,1,2,1,1,1,1,NA,1,3,1,4,5,2,2,2,4,3,2522,75,8
6538,MOOK,Human Resources,Korea,Level 2-4,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,3,240,2,1,0,,0,technical,low,F,33,4,5,3,2,2,1,2,1,1,NA,2,2,2,1,5,3,1,5,3,1,3489,75,7
6539,MOFFET,IT,US,Level 2-4,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,4,209,6,0,0,,0,marketing,low,M,62,4,4,5,4,1,2,2,1,NA,1,2,3,1,5,4,4,1,1,1,2,3532,78,9
6540,METTLER,Warehouse,Australia,Level 2-4,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,2,252,2,0,0,,0,sales,low,F,21,5,2,5,5,1,2,1,2,1,NA,1,4,1,1,1,4,2,2,5,3,2070,80,7
6541,MERLO,Operations,US,Level 2-4,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,3,140,2,0,0,,0,hr,medium,F,30,3,4,3,3,2,1,1,1,0,NA,1,1,1,4,2,2,2,2,1,3,1547,64,8
6542,MENGEL,Sales,China,Level 2-4,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,5,156,2,0,0,,0,product_mng,low,M,1,3,4,3,1,2,1,1,1,NA,1,2,3,2,1,3,1,1,5,2,1,1147,85,10
6543,MENDELSOHN,Finance,Japan,Level 2-4,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,2,190,8,0,0,,0,marketing,medium,M,11,5,5,3,4,1,1,1,2,NA,1,2,5,1,2,5,1,1,2,4,1,2976,86,7
6544,MELI,Human Resources,Japan,Level 2-4,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,3,138,6,1,0,,0,IT,medium,M,49,3,2,1,2,1,2,2,2,NA,1,1,1,2,1,4,4,1,3,3,1,1078,65,7
6545,MELCHIOR,IT,France,Level 2-4,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,5,243,3,0,0,,0,sales,low,F,43,4,5,3,2,1,2,1,1,1,NA,2,3,2,2,5,5,1,2,5,4,2866,76,8
6546,MCMEANS,Warehouse,Australia,Level 2-4,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,3,183,2,0,0,,0,technical,low,F,10,5,3,1,2,1,1,2,2,1,NA,1,2,1,1,1,2,1,5,5,1,2621,89,10
6547,MCFADDIN,Operations,UK,Level 1,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,3,190,10,0,0,,0,IT,medium,M,32,5,4,3,4,1,2,1,2,NA,1,2,1,2,4,2,4,2,1,3,3,2931,90,10
6548,MCCULLERS,Sales,UK,Level 1,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,5,235,2,0,0,,0,product_mng,low,F,61,2,3,1,3,1,1,1,2,1,NA,1,3,2,5,4,4,2,2,4,2,3451,78,7
6549,MCCOLLISTER,Finance,US,Level 1,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,3,143,6,0,0,,0,sales,medium,M,2,1,4,2,4,2,1,2,1,NA,1,2,3,2,5,3,2,1,4,2,3,1323,61,10
6550,MCCLOY,Human Resources,Japan,Level 1,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,3,176,2,0,0,,0,IT,medium,M,34,3,5,1,1,1,1,2,1,NA,1,1,5,2,2,1,4,1,5,5,2,1856,64,6
6551,MCCLAINE,IT,UK,Level 1,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,3,178,3,0,0,,0,IT,low,F,11,1,3,5,4,1,1,1,1,1,NA,1,3,1,5,2,5,1,1,1,1,1481,70,9
6552,MAURY,Warehouse,Colombia,Level 1,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,3,270,2,0,0,,0,sales,medium,F,46,5,3,2,1,1,2,2,1,1,NA,2,5,1,3,3,2,1,2,4,2,2716,76,7
6553,MASER,Operations,France,Level 1,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,4,141,2,1,0,,0,sales,low,M,10,1,5,4,1,1,2,1,2,NA,1,2,1,1,3,3,5,2,3,2,1,1340,86,8
6554,MARTELLI,Sales,France,Level 1,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,4,220,3,0,0,,1,management,medium,F,63,5,2,2,5,4,2,2,2,1,NA,2,3,1,4,1,2,1,3,2,2,3109,79,7
6555,MANTHEY,Finance,US,Level 1,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,5,264,3,0,0,,0,product_mng,medium,F,23,5,4,5,2,1,1,2,2,1,NA,4,1,5,1,3,3,2,1,3,1,2837,75,8
6556,MALKIN,Human Resources,Japan,Level 1,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,3,150,2,0,0,,1,sales,low,M,29,5,4,5,2,4,5,1,2,NA,NA,1,2,1,1,2,2,1,4,3,5,1934,74,6
6557,MAIO,IT,US,Level 1,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,3,175,3,0,0,,0,product_mng,medium,F,32,3,2,4,5,1,2,2,2,1,NA,4,5,5,2,3,4,1,5,5,3,1848,66,6
6558,MAGWOOD,Warehouse,Colombia,Level 1,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,2,223,3,0,0,,0,product_mng,medium,M,35,5,5,4,2,1,2,2,1,NA,1,1,4,2,1,3,5,2,4,3,1,3437,76,8
6559,MAGINNIS,Operations,France,Level 1,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,4,162,10,0,0,,0,management,high,M,25,3,4,2,5,1,1,2,1,NA,1,2,4,1,2,3,4,1,1,2,2,1764,86,6
6560,MABON,Sales,UK,Level 1,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,6,221,10,0,0,,0,marketing,medium,F,13,3,3,2,4,1,2,1,1,1,NA,2,5,2,2,3,4,1,2,5,3,2219,80,10
6561,LUTON,Finance,France,Level 1,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,5,216,3,0,0,,0,sales,low,F,5,5,2,1,2,1,2,1,2,1,NA,2,2,2,5,4,5,2,3,4,5,3137,80,9
6562,LUSHER,Human Resources,Japan,Level 1,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,5,133,10,0,0,,0,technical,medium,M,53,2,5,5,1,1,2,2,1,NA,1,2,4,1,4,2,3,1,5,2,5,1674,86,8
6563,LUCHT,IT,US,Level 1,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,4,191,3,1,0,,0,product_mng,high,F,45,3,3,5,1,1,1,1,1,1,NA,1,2,2,1,4,5,1,5,3,1,3714,89,6
6564,LOBATO,Warehouse,China,Level 1,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,4,156,3,0,0,,0,product_mng,low,F,33,5,5,5,1,1,1,1,1,0,NA,1,2,1,2,4,4,2,2,3,2,1836,87,9
6565,LEVIS,Operations,US,Level 1,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,4,252,3,1,0,,0,sales,medium,F,43,2,2,5,4,1,1,2,2,1,NA,2,5,1,2,4,5,2,3,4,1,3273,75,9
6566,LETELLIER,Sales,Australia,Level 1,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,3,198,3,1,0,,0,product_mng,low,M,15,2,4,2,2,2,2,2,2,NA,1,2,1,1,2,3,2,1,2,5,2,3250,86,9
6567,LEGENDRE,Finance,China,Level 1,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.67,2,139,8,0,0,,0,sales,medium,F,62,4,4,3,3,2,1,1,1,0,NA,1,4,2,1,1,4,1,1,2,5,1180,71,8
6568,LAUREL,Human Resources,Australia,Level 1,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,1,2,3,2,1,0.67,2,255,3,0,1,5,0,technical,low,F,55,4,4,3,4,2,2,1,2,1,NA,2,5,1,3,5,4,2,5,1,3,1663,85,8
6569,LATSON,IT,US,Level 1,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,1,2,3,2,1,0.67,4,141,2,0,1,5,0,sales,low,F,8,2,5,4,2,1,2,2,2,0,NA,2,1,2,4,3,2,2,4,1,4,1495,87,9
6570,LARMON,Warehouse,Japan,Level 1,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,1,2,3,2,1,0.68,5,263,2,0,1,5,0,technical,medium,F,63,2,1,2,2,1,1,1,1,1,NA,2,1,2,1,4,4,1,4,1,2,1254,87,9
6571,LARGO,Operations,Turkey,Level 1,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,1,2,3,2,1,0.68,3,179,3,0,1,5,0,IT,medium,F,41,3,4,3,5,1,2,2,1,1,NA,1,5,1,1,5,2,1,5,2,2,1892,64,7
6572,LANDRENEAU,Sales,US,Level 1,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,1,2,3,2,1,0.68,4,212,4,1,1,5,0,sales,low,M,21,5,5,5,5,1,1,2,1,NA,1,2,3,2,4,1,3,1,3,1,5,1014,90,7
6573,LANDGRAF,Finance,Australia,Level 1,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,1,2,3,2,1,0.68,2,282,5,0,1,5,0,marketing,low,F,51,1,2,4,5,2,1,2,2,1,NA,1,3,1,4,1,2,1,5,3,3,1362,87,9
6574,LAMBERSON,Human Resources,Japan,Level 1,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,3,165,3,1,0,,0,product_mng,medium,M,33,5,5,2,2,2,1,2,1,NA,1,2,2,2,5,4,3,2,5,4,4,1500,63,6
6575,KURLAND,IT,UK,Level 1,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,4,189,2,1,0,,0,IT,medium,F,63,1,2,2,2,1,2,2,2,1,NA,2,4,2,3,1,1,4,2,3,1,3474,86,7
6576,KRESGE,Warehouse,France,Level 1,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,5,157,4,1,0,,0,marketing,medium,M,60,5,2,5,5,2,2,1,2,NA,1,1,5,2,3,5,3,2,3,5,3,1407,89,6
6577,KORMAN,Operations,Japan,VP,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,3,167,3,0,0,,0,sales,low,M,14,4,4,5,1,1,2,1,1,NA,1,2,4,1,2,4,4,2,5,1,3,1420,63,6
6578,KORANDO,Sales,Turkey,Senior Director,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,3,175,2,0,0,,0,sales,low,M,42,1,2,4,2,1,2,2,1,NA,1,1,5,1,4,1,3,2,4,2,5,1668,72,9
6579,KLAPPER,Finance,Australia,Senior Director,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,3,150,2,1,0,,0,support,medium,M,64,4,3,3,3,2,1,2,2,NA,1,2,1,1,4,2,3,1,4,3,3,1777,67,6
6580,KITSON,Human Resources,Japan,Senior Director,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,4,128,5,0,0,,0,product_mng,low,F,28,2,5,2,5,1,2,2,2,0,NA,2,3,2,3,5,4,2,2,3,3,1247,90,10
6581,KINYON,IT,Australia,Director,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,5,236,2,0,0,,0,hr,low,M,24,2,2,1,2,1,2,1,1,NA,1,2,5,1,2,4,2,1,3,1,5,3679,80,8
6582,KINCHELOE,Warehouse,UK,Director,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,4,162,2,0,0,,0,technical,medium,F,58,3,5,3,5,2,2,1,1,1,NA,2,1,2,4,1,5,2,3,3,1,1708,85,6
6583,KAWAMOTO,Operations,China,Director,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,5,230,2,0,0,,0,support,medium,F,48,4,1,1,1,2,1,1,1,1,NA,2,1,1,2,1,1,1,5,1,4,3743,76,6
6584,KAWAKAMI,Sales,US,Director,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,5,225,4,0,0,,0,technical,low,F,60,3,5,4,4,1,1,1,2,1,NA,2,1,2,1,2,4,1,3,2,2,2130,78,10
6585,JENNEY,Finance,Colombia,Director,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,2,285,2,0,0,,0,support,medium,F,16,2,5,5,2,2,1,2,2,1,NA,1,4,2,4,3,2,1,3,1,2,2223,80,9
6586,JEANPIERRE,Human Resources,US,Director,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,4,246,2,0,0,,0,support,medium,M,31,5,4,5,3,2,1,1,1,NA,1,1,5,1,1,1,2,2,4,5,1,2415,79,7
6587,IVERS,IT,Korea,Senior Manager,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,4,196,2,1,0,,0,support,low,F,6,4,2,4,5,1,1,1,1,1,NA,2,3,2,2,2,1,2,4,2,3,2718,86,6
6588,ISSA,Warehouse,Turkey,Senior Manager,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,5,211,6,0,0,,0,technical,low,M,33,4,3,2,4,2,2,2,2,NA,1,1,3,2,4,2,2,1,4,5,5,3955,80,7
6589,INCE,Operations,China,Senior Manager,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,3,197,2,0,0,,0,technical,low,M,4,1,1,2,4,2,2,1,2,NA,1,1,4,1,1,5,5,2,2,1,4,3621,85,9
6590,HUGH,Sales,France,Senior Manager,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,5,203,2,0,0,,0,IT,low,F,37,3,1,5,3,2,1,2,2,1,NA,1,4,1,4,3,5,2,4,2,4,3531,80,6
6591,HUG,Finance,UK,Senior Manager,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,4,161,3,0,0,,0,sales,medium,F,10,2,5,1,1,2,1,2,1,1,NA,2,4,1,1,5,5,2,2,5,3,1928,86,9
6592,HONDA,Human Resources,US,Senior Manager,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,5,266,4,0,0,,0,sales,medium,M,62,5,1,1,2,2,2,2,2,NA,1,2,4,2,4,5,1,2,5,1,3,2201,79,9
6593,HOLLIER,IT,Korea,Senior Manager,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,4,190,3,0,0,,0,technical,low,F,32,1,3,3,5,2,2,1,2,1,NA,1,4,1,3,2,3,2,3,1,2,2774,88,9
6594,HOLLARS,Warehouse,Turkey,Senior Manager,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,3,140,3,0,0,,0,technical,low,F,42,2,1,1,2,1,2,1,2,0,NA,1,2,1,4,5,3,1,3,4,1,1465,62,9
6595,HOERNER,Operations,France,Senior Manager,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,4,274,4,0,0,,0,sales,medium,M,61,1,2,4,5,2,1,2,1,NA,1,2,1,1,4,5,4,2,3,2,1,3402,79,9
6596,HODGKINSON,Sales,Turkey,Senior Manager,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,4,168,3,0,0,,0,technical,low,M,59,2,5,1,5,2,1,2,1,NA,1,2,1,1,2,3,2,1,5,3,4,1717,88,6
6597,HIOTT,Finance,Korea,Senior Manager,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,3,189,3,0,0,,0,sales,low,F,61,5,3,3,3,1,1,1,1,1,NA,2,4,1,5,4,2,1,4,3,5,2203,85,8
6598,HIBBITTS,Human Resources,Korea,Senior Manager,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,3,231,3,0,0,,0,product_mng,low,F,56,2,2,2,4,2,1,2,2,1,NA,2,5,2,1,5,5,2,1,1,3,2714,78,8
6599,HERLIHY,IT,Colombia,Manager,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,5,189,3,0,0,,0,sales,medium,F,14,1,5,3,2,1,1,2,1,1,NA,2,3,1,3,5,4,2,3,5,2,3318,89,6
6600,HENRICKS,Warehouse,France,Manager,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,4,220,2,0,0,,0,support,medium,M,38,1,2,2,1,1,2,1,2,NA,1,2,2,1,5,1,3,1,1,1,1,2368,78,7
6601,HEAVNER,Operations,Japan,Manager,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,5,190,2,0,0,,0,sales,medium,F,23,4,5,1,2,2,1,2,1,1,NA,2,4,2,3,2,2,1,3,1,1,3960,87,10
6602,HAYHURST,Sales,Korea,Manager,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,4,238,3,0,0,,0,support,low,M,30,2,3,5,1,1,2,2,1,NA,1,2,4,1,1,2,1,2,3,1,4,3423,79,9
6603,HARVILL,Finance,UK,Manager,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,4,220,2,0,0,,0,IT,medium,F,33,4,4,4,2,1,2,1,2,1,NA,1,2,2,4,1,1,2,5,5,3,2897,77,6
6604,HAREWOOD,Human Resources,Australia,Manager,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,4,194,2,0,0,,0,management,high,M,44,5,1,1,5,2,1,2,1,NA,1,1,1,2,2,2,2,2,3,2,2,2651,87,9
6605,HANSELMAN,IT,France,Manager,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,3,203,3,0,0,,0,hr,medium,M,29,3,5,4,1,2,1,1,2,NA,1,1,4,1,3,5,3,1,1,4,5,3261,78,6
6606,HANNING,Warehouse,Australia,Manager,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,3,258,3,0,0,,0,technical,low,M,21,5,2,2,5,1,1,1,1,NA,1,2,3,1,3,5,2,2,5,1,5,3446,76,6
6607,GWYN,Operations,Australia,Manager,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,3,151,3,1,0,,0,support,low,M,3,5,2,1,3,1,1,1,1,NA,1,2,4,2,2,5,3,1,3,5,1,1273,64,10
6608,GUSTAVSON,Sales,Korea,Manager,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,3,218,3,1,0,,0,accounting,medium,F,52,2,2,5,5,2,2,1,1,1,NA,1,3,1,3,5,1,1,1,3,5,2149,80,7
6609,GROUNDS,Finance,China,Manager,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,5,265,3,0,0,,0,hr,medium,M,6,1,4,4,2,1,1,1,1,NA,1,2,2,2,3,1,1,1,3,2,5,2452,80,10
6610,GRIZZARD,Human Resources,Korea,Manager,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,4,157,3,0,0,,0,sales,medium,M,31,1,3,5,2,2,1,2,2,NA,1,2,1,1,5,4,2,2,2,4,3,1712,89,8
6611,GRINDER,IT,Australia,Manager,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,4,214,3,0,0,,0,technical,medium,F,20,2,2,5,2,2,1,2,2,1,NA,2,3,1,4,2,3,2,3,2,1,2009,79,9
6612,GRAYBEAL,Warehouse,France,Manager,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,4,221,4,0,0,,0,technical,medium,M,14,4,4,3,3,1,1,1,1,NA,1,1,4,2,4,4,1,4,1,1,5,2932,76,8
6613,GRAVLEY,Operations,US,Manager,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,3,149,2,0,0,,0,management,medium,M,37,2,4,3,5,2,2,1,1,NA,1,2,2,2,1,2,1,2,4,4,4,1699,74,10
6614,GORNEY,Sales,Australia,Manager,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,4,273,5,1,0,,0,hr,medium,F,6,2,3,5,5,1,1,1,2,1,NA,1,5,2,4,4,2,2,1,1,5,2126,78,7
6615,GOLL,Finance,France,Manager,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,5,253,5,0,0,,0,support,low,M,31,1,5,1,1,1,2,1,2,NA,1,1,1,1,1,1,2,2,1,1,4,3836,79,9
6616,GOEHRING,Human Resources,France,Manager,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,3,102,6,0,0,,0,technical,medium,M,3,5,1,3,5,2,1,1,1,NA,1,1,5,2,4,5,3,1,4,2,4,1341,66,10
6617,GODINES,IT,UK,Manager,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,4,258,2,1,0,,0,sales,low,F,56,1,4,4,5,1,2,1,2,1,NA,2,4,1,3,2,2,1,3,4,1,3186,80,10
6618,GOBEIL,Warehouse,Turkey,Manager,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,4,273,2,0,0,,0,sales,low,F,9,2,4,3,1,2,1,1,1,1,NA,1,2,1,3,1,3,1,3,5,4,3383,79,6
6619,GLICKMAN,Operations,Korea,Manager,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,4,187,2,0,0,,0,IT,low,M,54,2,4,1,4,1,1,1,1,NA,1,1,1,2,3,3,4,1,3,5,5,2191,90,8
6620,GIULIANO,Sales,Turkey,Manager,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,5,151,2,0,0,,0,RandD,medium,F,30,1,2,1,2,2,2,1,1,0,NA,1,3,2,3,2,2,2,2,5,4,1377,90,10
6621,GIMBEL,Finance,France,Level 2-4,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,2,120,2,0,0,,0,marketing,medium,M,13,4,5,5,1,1,2,2,1,NA,1,1,2,1,3,1,1,2,3,3,5,1240,73,6
6622,GIFT,Human Resources,US,Level 2-4,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,3,254,2,0,0,,0,accounting,low,M,56,1,3,1,4,2,1,1,1,NA,1,1,3,2,1,2,2,1,3,4,2,3463,75,8
6623,GEIB,IT,Colombia,Level 2-4,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,5,149,3,0,0,,0,hr,medium,F,43,3,1,3,4,2,1,2,1,0,NA,2,5,2,4,5,1,1,3,1,3,1005,89,8
6624,GAYHART,Warehouse,France,Level 2-4,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,4,152,3,0,0,,0,marketing,high,M,26,1,2,5,1,1,1,1,2,NA,1,2,5,1,3,1,4,2,1,4,3,1464,89,6
6625,GATTI,Operations,Korea,Level 2-4,,0,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,5,187,3,0,0,,0,sales,low,F,53,4,5,3,5,1,2,2,1,1,NA,1,5,1,2,5,5,1,1,4,4,3172,87,9
6626,GAINS,Sales,France,Level 2-4,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,4,170,2,0,0,,0,IT,low,M,34,4,2,4,1,2,1,2,1,NA,1,2,1,2,5,3,4,2,2,3,4,1512,89,7
6627,GADBERRY,Finance,Japan,Level 2-4,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,3,156,3,1,0,,0,sales,high,F,20,3,1,4,4,1,1,2,2,0,NA,2,5,2,5,3,2,2,4,5,3,1305,68,10
6628,FREI,Human Resources,Australia,Level 2-4,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,4,228,2,0,0,,0,sales,low,M,63,5,4,1,5,1,1,2,1,NA,1,2,5,1,1,5,1,2,2,1,1,3401,78,10
6629,FRAISE,IT,Colombia,Level 2-4,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,3,272,2,1,0,,0,sales,low,M,51,1,5,2,2,2,2,2,2,NA,1,1,3,1,2,3,1,2,2,4,1,2719,78,6
6630,FOUCH,Warehouse,US,Level 2-4,,1,,3,6,6,0.5,3,1,2,1,1,3,5,4,4,5,5,5,4,4,3,0.68,3,140,2,0,0,,0,sales,low,F,6,1,1,1,4,2,1,2,2,0,NA,1,5,1,1,1,5,2,1,2,3,1435,64,9
